fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.4,0.0855573786649203,-1,106,40,0.0183861683104361,-1.5316577012177923,AC,992,3899.7520780353066,4168.156453335692,3130.409447003917,1,6,CA,168,1,BA,0,1,-1,0,200.0,0,INTERNET,39.60665484221579,windows,0,1,0,7
1,0.6000000000000001,0.0406600918320177,-1,50,40,0.0069779934694573,-0.6642863646280124,AB,1066,4353.512000027242,3193.0958131859315,3077.944214585923,17,2,CA,167,1,BC,0,0,28,0,200.0,0,INTERNET,24.662126860535693,windows,0,1,0,7
1,0.9,0.0882487463310361,-1,2,50,0.0334523940479172,-1.3259823973616371,AB,702,6493.36955430357,5186.5062869540525,3140.5453310327784,17,5,CA,195,1,BA,0,1,1,0,2000.0,0,INTERNET,7.0231817244261165,windows,0,1,0,7
1,0.6000000000000001,0.2538789470816379,-1,53,20,0.0254763199013298,-1.050149397128256,AB,918,1647.8028770524274,2539.258458019127,3049.145466715494,2,7,CA,252,1,BC,0,1,15,0,1500.0,0,INTERNET,7.621070103601197,windows,0,1,0,7
1,0.1,0.1239923787705458,-1,281,50,0.0229984956032726,-1.384888595453521,AB,559,2942.8991435289504,4611.079506463338,3043.507101127291,741,2,CA,296,0,BA,0,1,30,0,1500.0,0,INTERNET,38.04598972724377,windows,0,1,0,7
1,0.8,0.2369931768027966,-1,106,50,0.0012204438810103,-0.6340508268685101,AC,5273,5320.768893777185,7115.997071076264,3078.833586535321,0,6,CB,95,0,BA,0,0,-1,0,200.0,0,INTERNET,1.6994368134955231,other,0,1,0,7
1,0.4,0.7583384023891596,-1,41,40,0.0090583386805938,-0.185177608738449,AB,1707,4358.897335944692,3139.5664798901976,3048.6140742382727,1,9,CA,339,1,BA,0,1,-1,0,1500.0,0,INTERNET,3.525816886069004,linux,1,1,0,7
1,0.8,0.4969799670054049,-1,43,50,0.0017757615317591,-0.1614699689775057,AD,794,2002.6528455609289,2040.115537566939,3163.939475430578,35,5,CA,98,0,BC,1,1,5,0,500.0,0,INTERNET,3.030916269769318,linux,0,1,0,7
1,0.9,0.114960104333429,-1,19,40,0.0028564072688219,-1.021121546440821,AB,573,1374.7522860214106,2327.457456939391,3142.775364177283,1,8,CA,133,0,BC,0,1,10,0,500.0,0,INTERNET,6.606214460226394,windows,0,1,0,7
1,0.5,0.5517943811243115,-1,163,30,0.0052987495082398,-1.5197623736034398,AB,1703,1327.6683454482118,2055.1287613857817,3063.5231132248964,9,10,CB,223,1,BA,1,1,25,0,200.0,0,INTERNET,2.331207185829688,other,0,1,0,7
1,0.8,0.1193593255925309,-1,131,80,0.0248048959593737,-0.8636383619266081,AB,1313,3985.116274632588,3888.492262729724,4965.421842172034,692,2,CC,280,1,BA,1,1,30,0,2000.0,0,INTERNET,20.560294552376607,linux,0,1,0,7
1,0.7000000000000001,0.2122904659453302,-1,153,30,0.0121376284348361,32.805936932000776,AA,1708,9012.508893782096,3984.864971524093,3123.028380810199,1,14,CB,102,1,BA,1,1,1,1,200.0,0,INTERNET,4.534283722610441,windows,0,1,0,7
1,0.9,0.5450165186624361,-1,301,40,0.0078426940779217,-1.3595783133995885,AC,889,2091.253207990846,2858.178667729744,3094.193984006419,1,5,CA,186,0,BA,0,1,-1,0,200.0,0,INTERNET,2.1522713156822,windows,0,2,0,7
1,0.8,0.7249947562550764,-1,27,30,0.0154412006919931,39.26598847590989,AA,906,3167.618671842234,3013.2064205864835,3140.3209432440467,14,15,CA,135,1,BC,1,1,1,0,200.0,0,INTERNET,9.78561962732025,linux,1,1,0,7
1,0.9,0.6162365764147882,-1,100,30,0.0209198730615434,-0.4994638151629786,AC,522,3794.0598830786207,2856.3067439409447,3080.184781054004,0,12,CA,161,0,BA,0,1,-1,0,990.0,0,INTERNET,1.995892711468776,windows,1,1,0,7
1,0.7000000000000001,0.2978868715258739,-1,71,60,0.0071263534106661,-1.1046543858610076,AC,748,1722.2866125281596,2174.2114816974563,3157.066486312221,42,2,CA,196,0,BA,0,1,28,0,1000.0,0,INTERNET,53.86057427661069,windows,1,1,0,7
1,0.4,0.5033254123173008,-1,133,30,0.0077385659472995,-0.6138071330092684,AB,2457,3116.0811827071448,2660.8067164198983,3085.4358596045317,0,6,CA,243,1,BA,0,1,19,0,1500.0,0,INTERNET,18.91145358016517,windows,0,1,0,7
1,0.6000000000000001,0.8749281011088996,-1,65,50,0.0272330180821917,-0.9394103042907738,AB,1112,945.9057755264276,5324.578088360445,3091.639002796697,1,8,CA,338,0,BA,0,1,30,0,1500.0,0,INTERNET,3.4270407339756432,macintosh,0,1,0,7
1,0.9,0.0611659293371971,-1,52,30,0.0289997832993719,-1.200808945242331,AC,2032,3668.271685575835,2132.4085197255545,3126.8460919735035,1,2,CA,118,1,BA,0,1,-1,0,200.0,0,INTERNET,5.298673841646734,windows,0,1,0,7
1,0.9,0.4568212127617612,-1,38,40,0.0053401172294248,-0.8206883463553397,AB,406,3311.2562046462926,2812.2989963253285,3125.286109461108,13,5,CA,193,0,BC,0,1,10,0,500.0,0,INTERNET,4.330821217820788,windows,0,1,0,7
1,0.9,0.2185914364027964,55,10,40,28.10686787841083,-0.7416300426085898,AC,959,3799.783669164018,3356.530977015432,3166.844992945132,1,7,CA,46,1,BA,0,1,-1,0,200.0,0,INTERNET,3.478347479704221,windows,0,2,0,7
1,0.4,0.4965426579036518,-1,31,30,0.0075316582852276,-1.0753988239584198,AB,4099,4737.533675702582,3600.5608996532983,3113.7788628651765,10,7,CA,81,1,BC,0,1,4,0,200.0,0,INTERNET,1.1908632412905198,windows,0,1,0,7
1,0.9,0.5968398624907832,-1,126,10,0.0059410649147251,-0.6033087244215487,AB,835,4089.816302361715,3317.0855258617244,3150.466821738261,2,6,CA,113,1,BA,0,1,28,0,200.0,0,INTERNET,4.308794016933836,windows,0,1,0,7
1,0.9,0.4672820533260643,-1,128,60,0.0159064087375965,-0.6916807517930921,AC,1187,4787.313641248961,6576.903111921608,3102.5806503309136,1,2,CB,113,0,BA,1,1,-1,0,200.0,1,INTERNET,4.202203497493995,linux,0,1,0,7
1,0.9,0.0168436231498009,47,0,40,0.0138309469830014,-0.7641915130873163,AB,913,1155.1529846576248,2300.598814740566,3106.519039160021,2,1,CD,222,1,BB,0,1,29,0,490.0,0,INTERNET,1.862006660481756,macintosh,0,1,0,7
1,0.9,0.2322972244253152,-1,57,30,0.0061913966183515,-1.504862979780421,AC,909,1176.534442505777,1876.691631530081,3188.807029800212,0,11,CA,236,1,BB,0,1,-1,0,2000.0,0,INTERNET,6.752271724997373,windows,0,1,0,7
1,0.9,0.5994874387785731,-1,162,60,0.0074502310227571,-1.487821141412512,AC,985,3585.201621300376,3168.6998222476286,3017.914147258077,0,1,CA,216,0,BA,1,1,-1,0,1000.0,0,INTERNET,3.859247806666706,windows,0,1,0,7
1,0.9,0.0952810352584567,-1,33,40,0.0150245917594039,-1.405062474738768,AD,811,3932.068972673245,1694.875261461379,3106.973992721605,9,4,CA,128,1,BA,1,1,15,0,200.0,0,INTERNET,1.6476405045663682,linux,1,1,0,7
1,0.9,0.3742699583896095,-1,126,40,0.0069927394205265,-0.089346381604875,AC,553,5118.732966431143,3049.011169581872,4826.817771548646,0,6,CA,273,0,BA,0,1,-1,0,1500.0,0,TELEAPP,1.5329661017915717,windows,0,1,0,7
1,0.7000000000000001,0.2432428756334112,-1,98,50,0.0176933108364924,-0.6851759833741038,AC,822,2923.673665246413,2865.969531042403,3070.0523228388697,0,2,CA,190,1,BA,0,1,-1,0,2000.0,0,INTERNET,36.74090123556334,windows,0,1,0,7
1,0.7000000000000001,0.2264535958576286,-1,91,40,0.0249727668999937,-1.2510456972860984,AB,1100,2452.6512534535823,2333.19037516119,3675.752336082243,8,4,CA,260,1,BA,1,1,1,1,1500.0,0,INTERNET,1.1636481982458649,linux,1,1,0,7
1,0.8,0.0492763084484112,-1,107,40,0.0094422965001416,-0.7304662327729285,AB,683,1778.2537904482806,3735.49403687876,3204.551377301504,30,7,CA,179,1,BC,0,1,10,0,200.0,0,INTERNET,3.8480788406186033,x11,1,1,0,7
1,0.9,0.0901259690654329,-1,164,60,0.0004121034694634,-0.0557738865074773,AB,686,5778.833453546489,3516.471368090361,4838.677942595345,7,5,CC,197,1,BA,0,1,30,0,2000.0,0,INTERNET,15.02933234527452,windows,0,1,0,7
1,0.9,0.093877850349649,-1,47,40,0.0078415488079615,-0.9759448479812368,AD,784,4536.36029693108,3456.967592881213,3073.871695732559,222,6,CA,298,1,BA,0,1,30,1,2000.0,0,INTERNET,28.398285428192025,windows,0,1,0,7
1,0.6000000000000001,0.5931995555038567,-1,156,50,0.0274249395107525,-0.6411864590527669,AB,934,3279.9095628520813,3319.0880055623884,3106.541397025493,25,6,CA,346,0,BA,0,1,10,0,1500.0,0,INTERNET,5.692692801492371,windows,0,1,0,7
1,0.1,0.7255245580773129,-1,251,50,0.0078199099460681,-0.9005783736465376,AB,1280,5439.487802872054,4215.368221518566,3092.8026897058808,1,8,CA,169,1,BA,1,1,-1,0,1900.0,0,INTERNET,1.2768852258178789,windows,0,1,0,7
1,0.4,0.0981185892248683,-1,139,30,0.0288575828511472,-1.3837483430404969,AB,345,2675.9999096540096,3928.932950324224,3026.5872058151585,1,8,CB,158,0,BA,1,0,1,0,500.0,0,INTERNET,2.363665496600264,windows,0,1,0,7
1,0.9,0.0538968112873556,-1,54,30,3.605675411618929,-1.0075889613078517,AC,143,2606.531665584312,2544.6385301121545,3098.9298425997554,0,3,CA,111,1,BA,0,1,-1,0,200.0,0,INTERNET,44.11581857352333,macintosh,0,1,0,7
1,0.9,0.138287177649908,-1,52,50,0.0031405854753482,-0.4983357550864723,AB,1454,1102.4029364828034,3068.2799371437072,3083.392239795984,42,13,CA,255,0,BA,1,0,28,0,1900.0,0,INTERNET,1.2604657430127382,windows,0,1,0,7
1,0.8,0.8604455497233262,-1,127,30,0.0103898400662418,-1.1441722138777175,AB,2011,1224.5028056481858,2665.1878210962595,3075.774997161024,16,8,CA,344,0,BC,0,1,20,0,200.0,0,INTERNET,39.6881545809304,windows,0,1,0,7
1,0.6000000000000001,0.3485623457941189,-1,282,50,0.9004657491959362,-1.2429356643252742,AC,1644,979.0399381698708,4603.270631081038,3107.569334936856,0,6,CA,200,1,BA,0,1,-1,0,2000.0,0,INTERNET,8.793495300821727,windows,0,1,0,7
1,0.8,0.0905992294926874,-1,140,50,0.0170680101351293,-1.0246926417447817,AB,903,3974.679120037092,2786.337567130289,3028.690125616412,866,2,CB,173,0,BA,0,1,1,0,2000.0,0,INTERNET,3.8907421458687135,windows,0,1,0,7
1,0.9,0.998544273742202,37,14,40,0.0085012420563303,-0.7830519594737412,AB,1368,987.9854778196286,3085.765562607677,3043.0709330260024,16,3,CA,205,1,BA,0,1,3,0,1500.0,0,INTERNET,6.40611916856488,macintosh,0,1,0,7
1,0.9,0.8549212192609149,-1,244,40,0.005125807777884,-1.226226268838928,AC,1373,3477.6314899032263,7384.291071206087,3122.057505802064,0,9,CA,99,1,BB,0,1,-1,0,200.0,0,INTERNET,13.179083077106144,windows,0,2,0,7
1,0.9,0.5156964918048385,241,6,30,0.0195349105082846,-0.2869456969104464,AC,737,1233.4215566367875,2303.8918619923857,3148.339313143931,1,7,CB,224,1,BA,0,1,-1,0,1500.0,0,INTERNET,4.729114446823647,macintosh,1,1,0,7
1,0.8,0.5961812937638795,-1,129,50,0.0151985918785533,-1.4089611088146694,AB,1106,4234.536473220581,2397.7476607324093,3162.024903135158,2,4,CA,89,0,BB,1,1,28,0,200.0,0,INTERNET,5.130988566407437,windows,0,1,0,7
1,0.8,0.2657012808945912,-1,58,40,0.0228045299801242,21.50473586910693,AA,405,3830.316326958343,4216.388120622739,6289.813608947505,1,5,CA,87,0,BA,0,1,1,0,200.0,0,INTERNET,5.719118733363517,other,1,1,0,7
1,0.9,0.7116044914017501,-1,88,20,0.0273772156669562,-1.0937032191150482,AA,606,4315.040796091621,4234.736132615974,3008.670416770778,14,9,CA,90,1,BE,1,0,1,0,200.0,0,INTERNET,1.008181709398242,other,1,1,0,7
1,0.1,0.9299283967452654,-1,121,20,0.0001562407546521,-1.3787013880935812,AB,685,1746.525775896885,2576.289147980321,3166.1678498550787,14,5,CA,131,0,BB,0,1,1,0,200.0,0,INTERNET,3.2346360981222384,windows,1,1,0,7
1,0.9,0.2312823796742257,-1,169,40,72.54241035527694,-0.9101106460240336,AC,699,4101.068887895484,2806.323679560994,3178.7448850571527,1,9,CA,211,0,BA,0,1,-1,0,200.0,0,INTERNET,1.5029129359919955,other,1,1,0,7
1,0.1,0.4977292877949481,-1,50,40,0.0010498925261787,-0.9643888522547656,AD,655,637.2106005286041,3970.607568504208,5872.485669466256,13,5,CA,181,1,BC,1,0,5,0,1500.0,1,INTERNET,20.827293490800685,macintosh,1,1,0,7
1,0.3,0.0109218717056533,-1,44,30,2.202322934146697,12.849764087155751,AA,991,5737.612105067194,3932.340630851587,3128.466680984017,1442,5,CA,90,1,BB,0,1,1,1,200.0,0,INTERNET,0.93034996909911,windows,1,1,0,7
1,0.9,0.5802944698797967,-1,85,40,0.0085550540632292,-0.6839489278005393,AB,684,6466.242832632529,2790.5080508347605,3072.7301561973527,8,2,CA,302,0,BA,0,1,1,0,1000.0,0,INTERNET,3.704187342137363,linux,1,1,0,7
1,0.6000000000000001,0.8110787370763508,57,37,30,0.0162859479222404,-0.8270103193760925,AB,642,2271.1860576914946,3901.542508047596,3096.669753057445,11,3,CF,163,1,BD,0,1,31,0,500.0,0,INTERNET,3.731983837797464,macintosh,0,1,0,7
1,0.8,0.1056543383630725,-1,372,30,0.0068811335324725,-0.4220312272578305,AC,1082,2021.568467889233,2326.656011918314,3126.0448549524745,0,5,CB,236,0,BA,0,1,-1,0,1500.0,0,TELEAPP,3.313500636684563,other,0,1,0,7
1,0.6000000000000001,0.7812899287501074,-1,58,40,0.0128537389041979,-1.2201064331032028,AB,946,4264.243281670075,2878.084528699492,3115.500873873775,11,10,CA,208,1,BA,1,1,30,0,500.0,0,INTERNET,1.9369102280679007,windows,0,1,0,7
1,0.4,0.3219462055708095,-1,102,30,0.0256878856926321,-1.2095044568922309,AC,629,680.2901830901998,2785.051731349265,3130.6449897599305,7,7,CA,257,1,BA,0,1,-1,0,1500.0,0,INTERNET,1.5561843272771416,macintosh,0,1,0,7
1,0.9,0.3521332178903834,-1,182,40,0.0065447853621404,-1.1073203276489434,AC,578,2288.556152207891,3235.5299560024187,4062.142444896631,1,7,CA,241,0,BA,0,1,-1,0,1000.0,1,INTERNET,28.92717148369591,linux,1,1,0,7
1,0.9,0.0253377767766298,-1,66,30,0.0027382904320717,-0.7875273538216132,AB,18,1038.2165489949914,1662.856790118587,3123.348215743067,4,2,CB,92,1,BC,0,1,1,0,200.0,0,INTERNET,2.1673953442457004,macintosh,0,1,0,7
1,0.9,0.6700555290265404,-1,66,40,72.72199578812177,-0.9070426428888936,AA,691,4235.077603518794,2785.332203221368,3128.447923299191,1,4,CA,242,1,BA,0,1,25,0,1900.0,0,INTERNET,2.358747405085941,windows,1,1,0,7
1,0.4,0.1551214229959254,-1,110,40,0.0041604033393203,-0.5871038092710146,AC,1845,992.4705858790392,1961.1597850892665,3062.224085600829,2,7,CC,211,0,BA,0,1,-1,0,200.0,0,INTERNET,5.71477833642024,linux,0,2,0,7
1,0.1,0.2801590025516715,-1,218,60,0.0128372680505264,-1.3388008686319384,AC,745,5737.962370288965,3313.4122132817743,3173.919183896752,0,4,CC,133,1,BB,0,1,-1,0,200.0,0,INTERNET,17.66187289303509,linux,0,1,0,7
1,0.9,0.359895789678567,-1,97,30,0.0286221907069068,-1.0059410712145174,AB,1369,1051.2703049022334,2267.097125747465,3144.3068383803693,1,18,CA,233,0,BE,0,1,10,0,1500.0,0,INTERNET,4.702010827667016,windows,0,1,0,7
1,0.8,0.7013250784912184,-1,130,20,0.0092674049440653,-0.8805571899287477,AC,1280,4472.290577694999,4260.891591567651,3128.269541660089,1,21,CA,176,1,BA,0,1,-1,0,200.0,0,INTERNET,2.1000436985551723,other,0,1,0,7
1,0.9,0.083308814895385,-1,193,60,0.0010163351827867,-0.9264433397748852,AB,1348,1529.3388900794291,2216.588476306805,3077.5809127599077,8,2,CC,297,1,BA,1,1,1,1,1500.0,0,INTERNET,3.91731916023124,windows,0,1,0,7
1,0.4,0.3061929822400095,-1,47,30,0.0033136024058214,-1.114324981865166,AB,880,3697.2069848175206,3248.5608934760608,3084.98342189842,14,10,CA,289,1,BA,0,1,15,0,1500.0,0,INTERNET,33.48587924923979,linux,0,2,0,7
1,0.9,0.0205984172391242,-1,107,30,0.0051188477710669,-0.9589853218925636,AB,622,3458.6091949131223,2844.759778705169,3049.652005486098,14,5,CA,237,0,BA,0,1,28,0,1500.0,0,INTERNET,54.32707811614835,linux,0,1,0,7
1,0.6000000000000001,0.7265962446675008,-1,43,40,3.806783952872815,-0.2998341620538092,AC,1696,1352.2006085034454,7365.870822906283,3161.371259080213,1,6,CA,250,0,BA,0,0,-1,0,200.0,0,INTERNET,3.758266713002824,other,0,2,0,7
1,0.9,0.5268550471942121,-1,151,40,0.0025922806593457,-0.6398063269012295,AB,716,4854.5233112639335,3450.669946948748,3731.186812577668,12,7,CA,277,0,BA,0,1,31,0,1500.0,0,INTERNET,1.7786215677283688,other,0,1,0,7
1,0.4,0.3707990578641765,60,6,30,0.0017947427355519,-1.2259162607530536,AD,65,4213.85010947308,2580.189256591005,3190.3932297218767,7,9,CA,229,1,BE,0,1,1,0,1500.0,1,INTERNET,2.685187076147172,linux,1,1,0,7
1,0.9,0.0983762901990288,-1,47,30,0.0242606132652089,-0.7376881302205263,AB,788,343.0415122549312,2580.890799744182,3077.722180915235,9,6,CA,276,1,BB,1,1,25,0,1500.0,0,INTERNET,1.5372718630434885,windows,0,1,0,7
1,0.9,0.0300811806515703,111,1,40,0.0056893007318003,-0.4135021051415865,AD,884,3430.6859442564287,2988.495746751428,3123.9141282607147,14,8,CA,257,0,BA,0,1,1,0,500.0,0,INTERNET,3.231739792272428,windows,0,1,0,7
1,0.4,0.1854719162228716,-1,57,30,0.003147175645819,-1.14529027803127,AC,599,2024.463703171497,5940.907721117603,5301.042993045141,0,6,CA,160,1,BD,0,1,-1,0,500.0,0,INTERNET,1.7630060928647575,linux,0,1,0,7
1,0.6000000000000001,0.0957928772058937,-1,130,60,0.0246512930220569,-0.8312123498847936,AB,956,1556.94105641612,3623.898354089056,3151.0435023892146,34,2,CC,251,1,BA,0,1,5,0,1500.0,0,INTERNET,3.528102526132194,windows,0,1,0,7
1,0.9,0.4054362994251365,-1,36,50,17.960679816384093,-0.8069494321212777,AC,3059,5469.244263489269,4249.070873994866,4916.361557661046,0,8,CA,103,1,BC,0,1,-1,0,200.0,0,INTERNET,25.240697063331453,windows,0,1,0,7
1,0.9,0.0955672281148406,-1,90,40,0.0045976665203172,-0.5179336809455477,AB,1013,1390.357562681773,3480.005363645049,3142.87172045652,222,6,CA,293,1,BA,0,1,28,0,200.0,0,INTERNET,3.4737189935432453,windows,0,1,0,7
1,0.9,0.0667421460946439,-1,24,80,0.0174919662708992,-0.9569343002607228,AD,747,2590.605895766084,4931.122122332014,3698.276119104952,6,2,CC,263,1,BA,1,0,26,0,1500.0,0,INTERNET,15.689203731464431,x11,1,1,0,7
1,0.9,0.1008327450953558,-1,156,40,9.202739095231571,-1.627723406705503,AC,2933,3396.6913725293543,3052.181353812009,3694.0162853936376,0,8,CA,198,0,BA,0,1,-1,0,200.0,0,INTERNET,49.201848082048215,windows,1,1,0,7
1,0.9,0.3792362420186223,-1,85,60,0.0021457206616789,-1.0938442658462824,AC,1641,5694.588959068127,2706.631986506415,3126.3159834238354,0,1,CA,229,1,BA,0,1,-1,0,2000.0,0,INTERNET,11.849433907054898,windows,0,1,0,7
1,0.9,0.8664236917230214,-1,94,50,0.0106019474757998,-0.1286015813140174,AC,1392,2312.755461178669,3744.536289179147,5008.350207768301,1,9,CA,247,1,BA,0,1,-1,0,1500.0,0,INTERNET,6.168828901564663,macintosh,1,1,0,7
1,0.9,0.7868548461776796,-1,182,50,0.0024217258790109,-0.8517555740407148,AC,404,5754.339019390401,3219.380604829716,3714.417690191811,0,13,CA,233,1,BA,0,1,-1,0,990.0,0,INTERNET,8.063766683403205,windows,1,1,0,7
1,0.9,0.5562539528719002,-1,175,40,0.0353959272960491,-1.4415737263598811,AB,832,13927.32207328638,7407.507478643257,3164.121579405947,7,6,CA,198,1,BB,0,1,1,0,1500.0,0,INTERNET,0.9392668690993,other,1,1,0,7
1,0.8,0.4092615202737409,-1,19,20,0.0064014919565088,-0.9695921671938084,AC,1098,3185.150779152425,3400.241638278929,3103.387680077834,0,5,CA,241,1,BC,0,1,-1,0,1000.0,0,INTERNET,5.60908847247238,linux,0,1,0,7
1,0.9,0.8331624942339025,-1,110,40,0.0153760787764069,-0.4638766709302963,AC,506,2212.3902617231192,2155.896070195442,3188.0411647574706,0,3,CA,108,1,BB,0,1,-1,0,200.0,0,INTERNET,5.9797524550724015,windows,0,1,0,7
1,0.8,0.1770985939867142,-1,100,50,0.0253454186405501,-0.539194695295386,AC,1594,5038.911294205711,2528.4407507086053,3018.600785090216,0,4,CA,255,1,BA,0,1,-1,0,2000.0,0,INTERNET,3.760027658913832,windows,0,1,0,7
1,0.7000000000000001,0.8788496945201212,-1,91,50,0.0264608962013358,-0.7181289105474185,AC,863,5576.191530818072,3249.54359772241,3118.465520541905,1,1,CC,195,1,BC,1,0,15,0,1000.0,1,INTERNET,5.373525946640375,windows,1,1,0,7
1,0.9,0.0575357072873823,-1,142,40,0.0011490886971322,-0.8847237528408686,AB,2000,1267.1741145342576,2868.9610053117467,3082.3237817783006,9,6,CA,109,1,BA,0,1,19,0,200.0,0,INTERNET,4.616373668620402,other,1,1,0,7
1,0.6000000000000001,0.9092907621107312,-1,46,30,0.0097794928790487,-1.1782333661683138,AC,648,3344.575728069737,3619.725963194194,3088.275330862264,1,7,CA,75,0,BC,0,1,-1,1,1500.0,0,INTERNET,2.606653250620268,linux,0,1,0,7
1,0.4,0.0690104222451757,-1,67,30,0.0267966623341394,-0.583962758575588,AB,1621,4170.107059555902,3913.0361544991297,4561.923278896957,15,6,CA,220,0,BB,0,1,25,0,500.0,0,INTERNET,6.809455993264858,windows,1,1,0,7
1,0.9,0.7894928154480536,-1,59,30,0.0036753108404949,23.39990258413582,AA,1080,2937.168424911285,3295.750384015691,3124.52241038759,2,9,CA,224,1,BC,0,1,27,0,1500.0,0,INTERNET,4.194502483272005,other,0,1,0,7
1,0.6000000000000001,0.5602956061413399,-1,108,30,0.0006582525185918,-0.7075283463165949,AD,1150,5173.807328214383,2903.495563754564,3156.749863456021,13,8,CB,158,0,BA,0,1,30,0,500.0,0,INTERNET,2.7525913928264965,windows,1,1,0,7
1,0.6000000000000001,0.0570851538469429,-1,61,30,0.0079293572529925,-0.8330621335284869,AC,1364,3684.720393198165,3424.9535502808785,3039.331582083534,2,10,CA,109,0,BA,0,1,30,0,200.0,0,INTERNET,37.0255155513224,other,0,1,0,7
1,0.8,0.1131470231112652,-1,66,50,0.0033701889835676,-0.7050261830196599,AB,1166,5223.101309650367,2368.576591015668,3187.9605053148925,9,5,CA,285,0,BC,0,1,10,0,200.0,1,INTERNET,5.798111207267207,windows,0,1,0,7
1,0.1,0.0978805942170018,-1,16,50,0.028622187473365,-1.1443481959114283,AB,889,6604.115026994605,3173.857397109126,3109.978643521433,8,4,CA,178,1,BA,1,1,31,0,200.0,0,INTERNET,10.148092609687016,linux,0,1,0,7
1,0.8,0.3159968441161199,-1,138,40,0.002771284482373,-0.9484241278145628,AB,1064,5193.468001457732,3294.765649463575,3126.0421425990758,12,4,CA,70,0,BA,0,1,15,1,1500.0,0,INTERNET,6.180301110185052,other,0,1,0,7
1,0.9,0.1097488059034264,-1,117,60,0.0338503945434572,-0.8356936162770915,AD,593,2240.372974218446,2230.4262280729995,3121.663883417298,2,3,CA,270,1,BD,0,1,10,0,500.0,0,INTERNET,8.981349295139447,linux,0,1,0,7
1,0.3,0.074714592915737,-1,132,40,0.0001745726126922,-1.0043784696948828,AB,931,4842.65063436531,2952.683727171547,3085.2307232031303,4,4,CA,298,0,BA,0,1,30,0,1500.0,0,INTERNET,2.1487595749196675,windows,1,1,0,7
1,0.9,0.9964793230441756,-1,225,40,0.0122818549092456,49.92830525622177,AA,1083,3242.762752146876,2879.9512219447192,3137.098929309299,40,4,CA,201,1,BA,1,1,20,0,200.0,0,INTERNET,2.8527113917913383,other,1,2,0,7
1,0.6000000000000001,0.1095417236123134,-1,95,20,0.0371465054028529,-0.4961800872354326,AD,2622,4434.325831001808,2978.4534284296474,3030.8215657685,13,7,CA,179,1,BA,0,1,28,0,200.0,0,INTERNET,12.271806299893289,other,0,2,0,7
1,0.7000000000000001,0.1415158075104207,-1,74,20,0.0113264020998413,-1.2046528034534352,AB,764,2059.2205365341774,2946.4480236926847,3016.462017670456,15,9,CA,134,1,BC,1,1,28,0,200.0,0,INTERNET,1.7701122288907734,windows,1,1,0,7
1,0.8,0.7116513365982905,-1,74,40,0.0072073532291917,-0.3154693992454973,AB,1772,4407.249226154447,4805.753905914171,3177.960909561528,1832,3,CA,318,1,BA,0,1,20,0,1500.0,0,INTERNET,2.9081762450471227,windows,0,1,0,7
1,0.2,0.6151416213574732,-1,357,60,0.0247990206138775,-1.4195101693886585,AB,1072,862.5941503820296,3424.512249608954,3077.00858813045,16,0,CC,273,1,BD,1,0,9,0,2000.0,0,INTERNET,6.684552131415702,windows,1,1,0,7
1,0.7000000000000001,0.6321514590993134,-1,212,40,1.392214724706407,-0.6697087494076698,AC,975,4705.321322254488,1656.7568465614402,3114.78171790466,0,6,CA,117,1,BA,0,1,-1,0,200.0,0,INTERNET,4.569346302608269,linux,0,1,0,7
1,0.9,0.1057414867097052,-1,26,60,0.0066371102567155,-0.8948088994928276,AB,724,1855.1483593177584,1964.61300037612,3134.412889651853,11,4,CC,128,1,BA,1,1,2,0,200.0,0,INTERNET,1.1084557087174176,windows,1,1,0,7
1,0.1,0.0163258597427092,-1,63,40,0.0038360772753974,-1.507702046023196,AB,752,2630.4703093909616,2865.183349517593,3100.899084545404,17,4,CA,275,1,BA,0,1,1,0,1500.0,0,INTERNET,3.0767741924987457,windows,0,1,0,7
1,0.9,0.6193481110906848,-1,61,40,0.0009523395098483,-0.5017679874657972,AA,986,802.1257797035286,2652.921584805313,3136.7553063447344,15,4,CB,121,1,BA,1,1,19,0,200.0,0,INTERNET,2.8454047654102794,macintosh,1,1,0,7
1,0.1,0.6615285441516889,-1,26,30,0.0094687381922621,-1.1593382142063409,AD,2281,4331.118865663286,2168.8153465156383,3051.000174571745,13,4,CA,111,0,BC,0,1,31,0,200.0,0,INTERNET,1.6752368882796635,windows,0,1,0,7
1,0.9,0.9162207167661276,-1,191,40,0.0103722097755946,-1.1796357762288563,AC,1489,2324.838037264417,2900.656833738673,3030.069987994605,0,3,CA,254,1,BA,0,1,-1,0,200.0,0,INTERNET,5.478401620233456,windows,1,1,0,7
1,0.9,0.5205927440746579,-1,54,70,0.0175785168681603,-0.8980078077557561,AC,899,3298.8802479239644,6107.333142959596,4916.2315120891335,1,2,CC,99,1,BB,1,0,-1,0,200.0,0,INTERNET,5.708234058144496,windows,1,1,0,7
